datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place
2020-07-02,24.9,29.9,21.3,0.0,1,20.49,3.4,66.0,7.3,1009.3,23,79,106,8,0,0,2,3,3,0,0,0,2,6,0,1.0,1.0,0.0,2.0,0.0,0.0,4.0,0.0
2020-07-03,22.2,24.5,20.5,23.0,0,6.72,1.9,83.0,10.0,1013.3,23,77,5,5,0,0,1,2,2,0,0,0,0,5,0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
2020-07-04,23.8,27.5,20.3,21.0,0,8.48,3.4,94.0,10.0,1005.2,23,88,59,2,0,0,0,0,2,0,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-07-05,25.1,30.0,21.5,2.0,0,13.91,2.6,82.0,9.5,1006.5,23,79,135,9,0,0,0,0,9,0,0,0,3,6,0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
2020-07-06,24.0,25.1,23.0,42.5,0,4.16,4.7,98.0,10.0,1008.1,23,107,135,2,0,0,1,0,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-07-07,25.5,27.5,24.6,20.0,0,6.16,4.5,97.0,10.0,1008.1,23,127,5,2,0,0,0,1,1,0,0,0,0,2,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-08,25.2,29.7,22.1,53.0,0,15.49,3.6,87.0,10.0,1005.8,23,98,96,8,0,0,1,3,4,0,0,1,2,5,0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
2020-07-09,23.6,24.9,22.8,13.0,0,5.5,2.7,96.0,10.0,1009.5,23,107,96,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-10,25.3,28.5,22.9,3.0,0,8.13,3.6,92.0,10.0,1011.1,23,121,135,8,0,0,2,4,2,0,0,0,2,6,0,1.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0
2020-07-11,26.2,30.2,25.1,10.0,0,9.11,4.0,93.0,9.8,1006.6,23,88,61,6,0,0,1,2,3,0,0,1,1,4,0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
2020-07-12,25.4,30.4,21.8,0.0,0,23.96,5.2,73.0,9.8,1006.6,23,96,53,12,0,0,0,2,10,0,1,0,4,7,0,5.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0
2020-07-13,21.0,22.7,19.3,21.0,0,5.02,1.8,87.0,9.8,1010.5,23,107,5,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-14,23.5,25.4,20.5,35.5,0,4.86,2.7,98.0,9.3,1002.0,23,127,53,4,0,0,2,0,2,0,0,0,1,3,0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2020-07-15,24.1,28.4,21.9,0.0,0,12.29,3.3,79.0,9.3,1000.7,23,52,53,6,0,0,3,0,3,0,0,0,0,6,0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0
2020-07-16,25.6,30.7,21.7,0.0,1,21.42,2.7,70.0,9.5,1005.3,23,96,75,27,0,0,1,11,15,0,0,1,6,20,0,10.0,3.0,1.0,2.0,5.0,1.0,5.0,0.0
2020-07-17,23.2,25.8,22.5,14.5,0,5.27,1.3,92.0,10.0,1008.2,23,127,120,2,0,0,1,1,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2020-07-18,25.0,29.5,22.7,42.0,0,9.42,2.2,89.0,10.0,1009.4,23,122,67,12,0,0,2,1,9,0,0,1,4,7,0,5.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0
2020-07-19,28.0,33.1,23.5,0.0,0,24.64,2.2,72.0,8.0,1010.8,23,15,107,60,0,1,7,13,39,0,0,2,11,47,0,19.0,1.0,4.0,5.0,3.0,9.0,16.0,3.0
2020-07-20,28.9,34.8,25.1,0.0,0,22.04,2.0,71.0,9.8,1011.1,23,53,107,90,0,0,6,30,54,0,0,2,25,63,0,23.0,19.0,7.0,4.0,7.0,3.0,24.0,3.0
2020-07-21,28.5,34.2,24.6,13.5,0,20.02,2.8,78.0,10.0,1011.1,23,56,85,79,0,0,1,38,40,0,0,2,19,58,0,22.0,20.0,0.0,1.0,6.0,9.0,19.0,2.0
2020-07-22,28.0,32.9,24.2,34.0,0,24.49,2.8,69.0,9.8,1009.0,23,96,96,45,0,0,3,18,24,0,0,0,18,27,0,20.0,6.0,0.0,0.0,2.0,4.0,12.0,1.0
2020-07-23,25.5,28.4,23.9,0.0,0,9.94,2.6,72.0,9.8,1009.1,23,88,59,11,0,0,0,2,9,0,0,0,6,5,0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-24,26.2,30.0,23.6,5.0,0,10.3,2.5,82.0,10.0,1009.1,23,61,122,14,0,0,2,1,11,0,0,0,2,12,0,5.0,1.0,0.0,1.0,1.0,0.0,5.0,1.0
2020-07-25,25.3,28.5,24.0,21.0,0,7.81,3.6,93.0,10.0,1009.9,23,108,135,4,0,0,0,2,2,0,0,0,2,2,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-07-26,24.7,28.3,22.9,21.5,0,5.63,2.7,95.0,10.0,1013.7,23,108,96,3,0,0,0,1,2,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
2020-07-27,25.4,28.6,22.8,6.0,0,7.28,2.3,92.0,10.0,1014.6,23,127,53,11,0,0,0,6,5,0,0,0,1,10,0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-07-28,27.4,30.0,25.2,0.5,0,8.43,2.1,83.0,10.0,1012.1,23,52,59,21,0,0,3,10,8,0,0,2,2,17,0,3.0,4.0,2.0,0.0,0.0,4.0,7.0,1.0
2020-07-29,27.8,32.0,25.0,0.0,0,14.97,3.3,76.0,9.3,1012.6,23,52,75,32,0,0,2,14,16,0,0,2,5,25,0,11.0,5.0,0.0,0.0,5.0,3.0,7.0,1.0
2020-07-30,26.2,30.8,23.8,1.5,0,14.0,3.1,86.0,8.0,1014.2,23,65,53,24,0,0,1,7,16,0,0,0,3,21,0,7.0,4.0,2.0,0.0,0.0,3.0,7.0,1.0
2020-07-31,27.6,32.6,24.8,2.0,0,19.63,3.3,75.0,4.5,1012.1,23,21,20,32,0,1,0,15,16,0,0,0,13,18,1,9.0,6.0,0.0,0.0,2.0,4.0,11.0,0.0
2020-08-01,28.3,34.2,23.9,0.0,1,24.81,3.0,66.0,5.8,1011.3,23,38,55,46,0,0,7,16,23,0,0,0,16,30,0,24.0,5.0,0.0,1.0,2.0,7.0,6.0,1.0
2020-08-02,28.1,32.5,25.1,0.0,0,17.75,2.6,73.0,9.5,1012.9,23,52,54,37,0,0,3,9,25,0,0,1,11,25,0,12.0,0.0,1.0,1.0,2.0,8.0,11.0,2.0
2020-08-03,28.5,32.6,25.8,0.0,0,15.23,2.6,77.0,9.3,1013.4,23,53,86,39,0,0,6,14,19,0,0,0,8,31,0,14.0,5.0,2.0,4.0,2.0,3.0,9.0,0.0
2020-08-04,29.3,34.4,26.3,0.0,0,17.3,2.2,74.0,8.3,1014.6,23,79,53,58,0,0,1,25,32,0,0,1,16,40,1,24.0,10.0,0.0,1.0,1.0,9.0,11.0,2.0
2020-08-05,29.8,35.0,26.1,0.0,1,22.6,2.4,68.0,10.0,1015.9,23,96,47,103,0,1,6,47,49,0,1,3,28,71,0,24.0,24.0,2.0,3.0,9.0,9.0,30.0,2.0
2020-08-06,29.2,34.5,25.4,0.0,1,22.59,2.5,70.0,4.8,1013.5,23,47,86,55,0,0,2,20,33,0,0,1,19,35,0,17.0,10.0,0.0,1.0,4.0,3.0,16.0,4.0
2020-08-07,28.1,32.9,24.5,5.0,0,11.52,1.8,74.0,10.0,1010.1,23,53,61,49,0,0,10,21,18,0,0,2,15,32,0,13.0,9.0,1.0,8.0,2.0,3.0,11.0,2.0
2020-08-08,29.0,34.1,24.7,0.0,0,18.15,2.2,74.0,10.0,1009.3,23,52,106,54,0,0,8,22,24,0,0,3,13,38,0,21.0,5.0,1.0,2.0,3.0,13.0,4.0,5.0
2020-08-09,30.1,35.0,26.6,0.0,0,19.09,2.5,71.0,9.0,1011.2,23,96,42,70,0,2,2,23,43,0,0,0,25,45,0,28.0,4.0,2.0,0.0,7.0,12.0,15.0,2.0
2020-08-10,30.7,36.7,26.9,0.0,1,24.76,3.4,71.0,7.5,1013.9,23,97,22,104,0,1,5,37,61,0,0,1,34,69,0,34.0,10.0,3.0,1.0,8.0,17.0,23.0,8.0
2020-08-11,31.2,36.2,27.5,0.0,0,23.34,3.4,72.0,5.8,1014.3,23,17,28,133,0,1,5,52,75,0,1,6,43,83,0,49.0,25.0,1.0,1.0,9.0,16.0,29.0,3.0
2020-08-12,31.8,36.0,28.5,0.0,1,21.61,3.3,64.0,8.0,1013.6,23,97,116,96,0,1,7,24,64,0,1,4,38,53,0,54.0,11.0,1.0,1.0,9.0,4.0,15.0,1.0
2020-08-13,30.5,33.8,26.1,5.0,0,16.49,3.0,68.0,8.3,1011.0,23,62,47,84,0,0,3,15,66,0,0,3,26,55,0,50.0,5.0,1.0,1.0,3.0,6.0,18.0,0.0
2020-08-14,31.8,37.4,26.2,0.0,1,25.6,2.8,62.0,3.8,1008.4,23,19,19,106,0,2,5,28,71,0,0,3,34,68,1,55.0,3.0,1.0,0.0,8.0,12.0,24.0,3.0
2020-08-15,32.5,37.6,28.2,0.0,1,24.35,3.5,60.0,0.0,1008.3,23,14,19,130,0,1,8,34,87,0,2,5,48,75,0,61.0,5.0,1.0,2.0,10.0,11.0,32.0,8.0
2020-08-16,32.4,38.2,27.8,0.0,1,25.8,4.4,59.0,2.0,1009.4,23,15,47,145,0,0,9,38,98,0,2,7,43,93,0,88.0,6.0,2.0,1.0,6.0,14.0,25.0,3.0
2020-08-17,31.8,38.1,27.8,0.0,1,23.11,3.8,57.0,5.8,1010.6,23,105,24,145,0,0,4,45,96,0,0,4,48,93,0,76.0,24.0,2.0,1.0,8.0,7.0,24.0,3.0
2020-08-18,31.8,37.4,28.1,0.0,1,22.96,4.0,58.0,7.5,1009.3,23,96,53,193,0,0,7,113,73,0,4,7,64,118,0,83.0,57.0,1.0,3.0,15.0,10.0,19.0,5.0
2020-08-19,31.0,36.6,28.2,0.0,1,20.66,2.9,68.0,10.0,1010.6,23,97,116,157,0,0,6,77,74,0,0,5,46,106,0,60.0,49.0,2.0,2.0,9.0,6.0,23.0,6.0
2020-08-20,31.5,37.6,27.8,0.0,1,22.18,2.7,68.0,4.5,1011.6,23,15,42,189,0,0,5,93,91,0,1,2,62,124,0,63.0,50.0,2.0,1.0,16.0,12.0,43.0,2.0
2020-08-21,31.3,37.2,27.4,0.0,0,22.22,2.4,64.0,5.3,1012.4,23,16,32,154,0,0,9,57,88,0,0,5,51,96,2,65.0,21.0,6.0,8.0,5.0,11.0,34.0,4.0
2020-08-22,29.2,37.0,25.1,0.0,0,20.68,2.6,69.0,4.8,1011.0,23,26,67,95,0,1,13,33,48,0,1,3,24,67,0,39.0,9.0,1.0,2.0,9.0,16.0,17.0,2.0
2020-08-23,28.6,35.8,24.2,0.0,1,22.25,2.5,67.0,7.5,1007.8,23,79,22,55,0,0,6,16,33,0,0,1,13,41,0,27.0,0.0,1.0,2.0,6.0,9.0,9.0,1.0
2020-08-24,29.9,36.9,25.3,0.0,1,23.97,2.7,64.0,2.8,1006.8,23,15,42,59,0,0,2,24,33,0,0,3,15,41,0,22.0,6.0,0.0,1.0,6.0,3.0,20.0,1.0
2020-08-25,30.0,36.0,26.2,0.0,1,21.03,3.0,66.0,3.3,1009.6,23,17,22,57,0,0,5,21,31,0,0,2,17,38,0,25.0,12.0,1.0,1.0,3.0,3.0,11.0,1.0
2020-08-26,30.3,36.5,26.3,0.0,1,22.46,2.7,67.0,5.3,1011.1,23,15,36,48,0,0,5,15,28,0,0,1,10,37,0,23.0,9.0,0.0,4.0,2.0,1.0,7.0,2.0
2020-08-27,31.0,36.7,27.2,0.0,0,19.77,3.1,66.0,9.3,1010.6,23,75,86,46,0,0,0,18,28,0,0,1,21,24,0,21.0,7.0,0.0,1.0,2.0,4.0,10.0,1.0
2020-08-28,29.9,33.7,27.4,3.0,0,16.49,3.6,73.0,8.0,1011.0,23,50,42,43,0,0,4,12,27,0,0,1,12,30,0,18.0,8.0,2.0,4.0,2.0,1.0,8.0,0.0
2020-08-29,31.0,36.9,27.2,0.0,0,20.91,2.5,70.0,5.5,1010.9,23,15,20,70,0,1,15,25,29,0,0,1,13,56,0,25.0,4.0,4.0,6.0,2.0,11.0,14.0,4.0
2020-08-30,31.0,37.1,27.2,0.0,1,19.93,2.5,69.0,6.3,1009.8,23,15,68,92,0,2,9,35,46,0,1,2,25,64,0,30.0,1.0,0.0,4.0,11.0,25.0,17.0,4.0
2020-08-31,31.1,37.8,27.2,0.0,0,20.97,2.7,67.0,6.3,1009.6,23,24,68,72,0,0,5,26,41,0,0,1,25,46,0,25.0,17.0,1.0,2.0,5.0,4.0,14.0,4.0
2020-09-01,28.5,33.6,26.1,5.5,0,7.12,2.4,78.0,8.8,1010.7,23,61,22,26,0,0,0,11,15,0,0,1,9,16,0,12.0,7.0,0.0,0.0,1.0,2.0,4.0,0.0
2020-09-02,29.8,35.7,25.6,14.5,0,17.08,3.5,71.0,3.3,1010.1,23,41,50,32,0,0,1,14,17,0,0,1,9,22,0,14.0,4.0,0.0,1.0,3.0,1.0,7.0,2.0
2020-09-03,27.9,31.1,25.7,6.5,0,9.84,4.8,87.0,9.0,1010.6,23,88,97,14,0,0,0,9,5,0,0,1,1,12,0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-04,26.3,29.4,24.1,69.0,0,6.13,1.9,88.0,9.8,1014.3,23,78,79,8,0,0,1,5,2,0,0,0,2,6,0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0
2020-09-05,28.7,35.6,23.7,0.0,0,22.68,2.4,73.0,5.8,1012.0,23,15,87,49,0,0,9,18,22,0,0,0,17,32,0,16.0,4.0,0.0,3.0,7.0,9.0,8.0,2.0
2020-09-06,28.5,34.5,24.9,1.0,0,19.23,3.8,73.0,9.3,1010.1,23,79,96,33,0,0,5,13,15,0,0,0,9,24,0,14.0,1.0,0.0,1.0,7.0,4.0,5.0,1.0
2020-09-07,27.4,30.7,25.3,28.5,0,6.51,6.3,86.0,7.5,1010.2,23,89,22,5,0,0,0,1,4,0,0,2,1,2,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-08,28.4,33.5,26.1,1.5,0,16.57,4.7,77.0,4.8,1015.3,23,43,42,33,0,0,7,9,17,0,0,0,8,25,0,9.0,3.0,0.0,6.0,4.0,2.0,7.0,2.0
2020-09-09,26.6,34.0,22.8,9.5,0,16.55,2.1,76.0,7.5,1013.8,23,44,97,13,0,0,2,2,9,0,0,0,6,7,0,3.0,0.0,0.0,2.0,2.0,0.0,6.0,0.0
2020-09-10,24.3,27.8,22.0,38.5,0,10.24,2.1,90.0,9.8,1011.7,23,88,97,11,0,1,1,3,6,0,0,1,2,8,0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0
2020-09-11,26.1,31.2,23.6,13.5,0,14.24,2.0,89.0,7.8,1014.2,23,89,44,16,0,0,1,6,9,0,0,0,3,13,0,7.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0
2020-09-12,27.3,32.0,23.6,1.0,0,16.83,2.5,79.0,8.3,1012.1,23,41,57,12,0,0,3,2,7,0,0,1,4,7,0,6.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
2020-09-13,26.2,28.7,23.6,7.5,0,6.92,2.9,84.0,10.0,1010.4,23,121,79,5,0,0,2,0,3,0,0,0,1,4,0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
2020-09-14,24.2,28.9,21.2,0.0,1,19.07,3.9,67.0,3.3,1011.6,23,105,20,3,0,1,1,1,0,0,0,0,1,2,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-09-15,24.5,29.3,19.3,0.0,1,18.14,2.4,66.0,3.0,1012.9,23,47,39,6,0,0,1,3,2,0,0,0,2,4,0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2020-09-16,25.5,30.4,22.4,0.0,1,13.96,2.3,74.0,10.0,1012.8,23,52,96,7,0,0,0,1,6,0,0,0,1,6,0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0
2020-09-17,25.9,30.1,23.1,2.5,0,8.85,2.5,85.0,9.8,1011.8,23,67,53,6,0,0,2,2,2,0,0,0,1,5,0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0
2020-09-18,26.9,31.6,23.1,0.5,0,7.47,3.0,80.0,9.8,1010.1,23,88,96,14,0,0,4,4,6,0,0,0,1,13,0,4.0,0.0,0.0,4.0,1.0,2.0,3.0,0.0
2020-09-19,24.4,29.0,21.1,1.0,0,18.84,3.8,62.0,8.5,1013.4,23,41,53,4,0,0,1,2,1,0,0,0,1,3,0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
2020-09-20,22.7,27.1,20.3,0.0,0,11.97,1.9,61.0,9.8,1013.9,23,55,53,2,0,0,1,0,1,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-09-21,23.7,28.8,19.6,0.0,1,21.53,2.8,58.0,3.3,1014.2,23,15,36,4,0,0,4,0,0,0,0,0,1,3,0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2020-09-22,23.2,27.5,20.0,0.0,0,13.05,2.6,69.0,9.5,1015.4,23,55,96,3,0,0,0,1,2,0,0,0,0,3,0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
2020-09-23,24.2,28.8,21.1,0.0,0,15.21,2.1,71.0,9.8,1011.4,23,52,53,2,0,1,0,1,0,0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2020-09-24,25.8,30.9,22.4,0.0,0,14.91,2.3,65.0,10.0,1009.7,23,52,135,8,0,0,1,2,5,0,0,0,1,7,0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0
2020-09-25,21.7,25.0,20.1,30.0,0,1.76,2.7,92.0,10.0,1004.9,23,108,65,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-26,23.3,26.4,20.1,0.0,0,10.42,2.2,80.0,9.8,1006.7,23,52,53,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-27,22.9,27.7,19.8,0.0,1,19.56,4.8,64.0,2.8,1009.6,23,15,19,3,0,0,1,0,2,0,0,0,1,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2020-09-28,22.7,28.7,17.1,0.0,1,21.23,2.7,58.0,1.0,1012.1,23,15,36,2,0,0,0,1,1,0,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-29,22.3,25.6,19.7,0.0,1,14.78,2.5,67.0,10.0,1009.8,23,96,79,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-30,22.7,27.7,18.7,0.0,1,16.36,2.1,66.0,7.0,1006.7,23,97,53,1,0,1,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2016-05-01,18.2,25.0,11.9,0.0,1,22.6,2.1,62.0,6.3,1012.7,13,41,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-05-02,17.4,21.4,13.2,0.0,1,17.05,2.8,73.0,10.0,1020.7,13,52,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-05-03,20.4,24.7,17.1,0.0,1,20.07,4.9,73.0,9.8,1017.0,13,52,75,3,0,0,2,1,0,0,0,0,0,3,0,,,,,,,,
2016-05-04,22.1,27.0,18.7,13.5,0,24.47,6.9,55.0,3.8,1003.4,13,20,19,6,0,2,1,1,2,0,0,0,3,3,0,,,,,,,,
2016-05-05,22.1,27.4,17.1,0.0,1,27.73,3.3,37.0,2.5,1009.6,13,14,107,12,0,0,4,5,3,0,0,1,4,7,0,,,,,,,,
2016-05-06,18.1,22.5,15.2,2.5,0,10.41,3.2,65.0,10.0,1016.9,13,77,130,3,0,0,0,2,1,0,0,0,2,1,0,,,,,,,,
2016-05-07,21.2,26.4,15.4,0.0,0,25.91,4.3,61.0,7.3,1006.7,13,47,107,8,0,0,3,4,1,0,0,0,0,8,0,,,,,,,,
2016-05-08,21.3,27.0,17.2,0.0,1,26.7,4.0,40.0,7.5,1015.7,13,38,106,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,
2016-05-09,18.5,21.8,16.2,19.0,0,7.92,3.2,80.0,10.0,1017.0,13,77,124,1,0,0,0,1,0,0,0,0,0,1,0,,,,,,,,
2016-05-10,18.4,22.6,16.1,6.0,0,8.67,2.8,91.0,10.0,1007.7,13,52,118,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-05-11,21.4,27.1,16.0,5.5,0,11.6,4.8,81.0,10.0,1000.1,13,61,79,2,0,0,0,2,0,0,0,0,0,2,0,,,,,,,,
2016-05-12,21.7,28.0,17.5,0.0,1,29.45,3.4,53.0,2.5,1013.4,13,14,20,6,0,0,0,2,4,0,0,0,1,5,0,,,,,,,,
2016-05-13,21.2,26.5,16.5,0.0,1,29.18,2.9,62.0,5.5,1018.9,13,15,107,5,0,0,2,1,2,0,0,0,1,4,0,,,,,,,,
2016-05-14,19.8,24.8,14.4,0.0,1,23.4,3.2,60.0,8.8,1022.9,13,105,107,9,0,0,1,6,2,0,0,0,2,7,0,,,,,,,,
2016-05-15,17.6,23.7,12.5,0.0,1,27.54,2.9,63.0,8.8,1021.8,13,102,55,4,0,0,3,1,0,0,0,0,2,2,0,,,,,,,,
2016-05-16,19.0,23.3,14.2,0.0,1,12.58,4.1,69.0,9.0,1014.8,13,66,38,1,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,
2016-05-17,18.3,20.5,14.9,31.5,0,2.25,3.5,95.0,10.0,1011.8,13,7,116,1,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,
2016-05-18,20.0,27.6,13.1,0.0,1,29.87,2.7,51.0,1.3,1018.0,13,15,19,3,0,0,0,3,0,0,0,0,0,3,0,,,,,,,,
2016-05-19,19.3,25.1,14.8,0.0,1,27.18,3.2,49.0,5.0,1021.0,13,38,106,3,0,0,0,2,1,0,0,0,0,3,0,,,,,,,,
2016-05-20,17.2,20.8,14.4,0.0,1,15.62,2.8,63.0,10.0,1020.7,13,52,79,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-05-21,19.1,26.3,12.8,0.0,0,26.91,2.4,63.0,2.8,1017.1,13,27,89,5,0,0,1,1,3,0,0,0,1,4,0,,,,,,,,
2016-05-22,22.4,29.3,16.9,0.0,1,27.7,2.7,48.0,2.5,1016.5,13,14,29,13,0,0,2,6,5,0,0,0,4,9,0,,,,,,,,
2016-05-23,23.5,30.9,15.1,0.0,1,25.29,2.4,45.0,4.0,1014.1,13,102,24,23,0,1,10,6,6,0,0,0,6,17,0,,,,,,,,
2016-05-24,23.4,29.3,18.0,0.0,1,22.1,3.6,53.0,9.5,1013.3,13,97,106,11,0,0,3,1,7,0,0,0,2,9,0,,,,,,,,
2016-05-25,22.2,24.5,20.5,0.0,0,9.64,5.1,70.0,10.0,1013.6,13,52,107,2,0,0,0,1,1,0,0,0,2,0,0,,,,,,,,
2016-05-26,23.0,27.2,20.3,0.0,1,14.33,4.5,74.0,6.8,1011.2,13,79,82,8,0,0,4,3,1,0,0,0,3,5,0,,,,,,,,
2016-05-27,19.4,22.4,15.2,36.5,0,6.96,3.1,90.0,9.5,1008.9,13,127,36,1,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,
2016-05-28,19.3,24.1,15.1,0.0,1,11.59,1.7,80.0,7.5,1008.7,13,52,19,4,0,0,3,1,0,0,0,0,1,3,0,,,,,,,,
2016-05-29,21.7,27.9,16.1,0.0,0,25.91,3.0,71.0,6.3,1008.0,13,32,82,11,0,0,1,6,4,0,0,0,0,11,0,,,,,,,,
2016-05-30,17.4,21.3,15.4,23.0,0,5.9,2.4,92.0,10.0,1007.3,13,127,96,4,0,0,0,4,0,0,0,0,1,3,0,,,,,,,,
2016-05-31,20.4,24.9,16.3,0.0,1,20.78,3.0,79.0,10.0,1004.4,13,52,106,3,0,0,0,2,1,0,0,0,2,1,0,,,,,,,,
2016-06-01,21.5,26.4,18.0,0.0,1,19.58,3.3,53.0,10.0,1000.5,13,96,22,4,0,0,1,2,1,0,0,0,0,4,0,,,,,,,,
2016-06-02,20.7,26.0,16.3,0.0,1,29.8,4.8,33.0,0.3,1004.7,13,15,19,4,0,0,1,1,2,0,0,0,2,2,0,,,,,,,,
2016-06-03,19.4,24.2,14.2,0.0,1,28.19,4.0,49.0,2.0,1012.8,13,15,39,4,0,0,1,2,1,0,0,0,3,1,0,,,,,,,,
2016-06-04,21.7,27.2,16.3,0.0,0,22.05,4.5,63.0,10.0,1012.3,13,96,96,4,0,1,0,0,3,0,0,0,2,2,0,,,,,,,,
2016-06-05,19.3,23.4,16.4,3.0,0,11.92,2.8,78.0,7.0,1011.3,13,61,36,2,0,0,0,0,2,0,0,0,2,0,0,,,,,,,,
2016-06-06,20.0,23.9,16.3,0.0,1,10.78,2.6,76.0,10.0,1016.1,13,52,53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-06-07,19.6,20.9,18.4,0.5,0,3.62,2.0,83.0,10.0,1015.3,13,88,96,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-06-08,21.9,27.3,16.5,0.0,0,21.78,3.1,72.0,10.0,1013.8,13,52,82,5,0,0,0,3,2,0,0,0,0,3,2,,,,,,,,
2016-06-09,21.2,23.7,19.6,6.5,0,5.77,1.9,97.0,10.0,1010.9,13,61,55,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-06-10,23.5,28.8,19.4,0.0,1,24.13,2.9,70.0,4.5,1013.1,13,15,20,13,0,0,1,6,6,0,0,0,0,5,8,,,,,,,,
2016-06-11,23.5,29.1,17.9,0.0,1,25.95,3.2,65.0,5.3,1015.5,13,38,53,13,0,0,2,7,4,0,0,0,0,5,8,,,,,,,,
2016-06-12,23.9,28.3,20.4,0.0,0,20.79,3.1,70.0,10.0,1012.2,13,52,71,9,0,0,1,6,2,0,0,0,0,3,6,,,,,,,,
2016-06-13,19.8,22.7,18.3,98.5,0,3.46,3.6,98.0,10.0,1000.6,13,3,64,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,
2016-06-14,22.2,26.2,18.4,0.0,1,16.95,3.0,70.0,9.3,1003.7,13,55,53,5,0,0,1,3,1,0,0,0,1,4,0,,,,,,,,
2016-06-15,20.8,22.2,19.6,0.0,0,3.85,2.8,81.0,10.0,1010.1,13,88,53,2,0,0,1,1,0,0,0,0,1,1,0,,,,,,,,
2016-06-16,22.1,24.4,19.7,7.5,0,8.14,3.4,83.0,10.0,1006.4,13,88,127,1,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,
