,index,datetime,Tmean,Tmax,Tmin,precip,precip_flg,Sunlight,wind,humidity,cloud_cover,pres,TDFK,iday_overview,inight_overview,total,SHINSEIJI,YOJI,KIDS,ADULT,ELDER,UNKNOWN,Death,Severe,Mid,Minor,other,home,work1,work2,school,indoor,outdoor,road,other_place,deltaT,Tmean_yesterday,Tmax_yesterday,Tmin_yesterday,diff_yesterday_Tmax,diff_yesterday_Tmin,diff_yesterday_Tmean,pred0,pred1,pred2,pred3,pred
1448,1448,2020-09-11,28.3,32.5,24.9,0.0,0,13.34,3.1,79.0,6.8,1014.6,13,41,96,36,0,0,4,17,15,0,0,0,8,28,0,13.0,3.0,0.0,3.0,4.0,2.0,11.0,0.0,7.600000000000001,27.7,31.7,25.2,0.8000000000000007,-0.3000000000000007,0.6000000000000014,52.29062,52.027157,48.11896,57.78167,52.554604
1449,1449,2020-09-12,23.7,27.7,22.0,14.5,0,3.96,2.5,97.0,10.0,1014.1,13,127,140,6,0,0,0,1,5,0,0,0,5,1,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999999,28.3,32.5,24.9,-4.800000000000001,-2.8999999999999986,-4.600000000000001,12.570559,9.324681,14.067598,17.767754,13.432648
1450,1450,2020-09-13,23.3,27.8,20.0,0.5,0,8.17,2.4,89.0,7.5,1011.2,13,67,135,10,0,0,0,3,7,0,0,0,5,5,0,2.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,7.800000000000001,23.7,27.7,22.0,0.10000000000000142,-2.0,-0.3999999999999986,5.7143054,7.1609163,5.4817915,4.961355,5.829592
1451,1451,2020-09-14,23.4,27.2,20.9,0.5,0,8.69,2.3,86.0,10.0,1011.0,13,67,59,4,0,0,0,2,2,0,0,0,1,3,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.300000000000001,23.3,27.8,20.0,-0.6000000000000014,0.8999999999999986,0.09999999999999787,4.5131984,6.2219896,4.975521,5.4533415,5.291013
1452,1452,2020-09-15,23.8,27.7,20.9,0.5,0,12.35,2.0,82.0,9.0,1013.7,13,52,89,8,0,0,0,3,5,0,0,0,2,6,0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,6.800000000000001,23.4,27.2,20.9,0.5,0.0,0.40000000000000213,5.4976335,7.315729,5.839191,5.4099727,6.0156317
1453,1453,2020-09-16,24.0,28.1,21.2,2.0,0,9.28,2.1,81.0,9.8,1013.9,13,52,96,7,0,0,1,2,4,0,0,1,1,5,0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.900000000000002,23.8,27.7,20.9,0.40000000000000213,0.3000000000000007,0.1999999999999993,6.3228326,6.5757527,6.388004,7.1259737,6.603141
1454,1454,2020-09-17,24.9,28.4,22.1,0.0,0,8.03,2.1,88.0,9.5,1012.0,13,52,73,9,0,0,0,3,6,0,0,0,5,4,0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,6.299999999999997,24.0,28.1,21.2,0.29999999999999716,0.9000000000000021,0.8999999999999986,7.503583,8.723197,6.5376034,7.612729,7.5942783
1455,1455,2020-09-18,29.0,33.4,26.4,0.0,0,14.39,5.5,74.0,9.0,1007.1,13,52,42,20,0,0,2,9,9,0,0,0,8,12,0,8.0,1.0,0.0,1.0,1.0,3.0,6.0,0.0,7.0,24.9,28.4,22.1,5.0,4.299999999999997,4.100000000000001,47.844402,50.038433,46.632957,51.714725,49.05763
1456,1456,2020-09-19,24.7,27.1,22.6,0.0,0,5.48,2.9,78.0,8.8,1011.2,13,52,53,13,0,0,0,7,6,0,0,0,4,9,0,8.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,4.5,29.0,33.4,26.4,-6.299999999999997,-3.799999999999997,-4.300000000000001,13.992508,9.094189,11.074973,16.171124,12.583199
1457,1457,2020-09-20,22.2,23.7,20.8,0.5,0,4.76,2.0,80.0,10.0,1013.9,13,88,96,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.8999999999999986,24.7,27.1,22.6,-3.400000000000002,-1.8000000000000007,-2.5,2.2528424,4.001547,2.7372441,2.4576643,2.8623245
1458,1458,2020-09-21,22.0,26.1,19.7,0.5,0,10.29,2.1,78.0,6.0,1014.8,13,75,47,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.400000000000002,22.2,23.7,20.8,2.400000000000002,-1.1000000000000014,-0.1999999999999993,3.0877876,3.398807,3.2545407,2.907519,3.1621637
1459,1459,2020-09-22,22.5,27.7,19.1,3.5,0,13.57,2.5,76.0,9.0,1017.3,13,52,118,4,0,0,0,1,3,0,0,1,1,2,0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.599999999999998,22.0,26.1,19.7,1.5999999999999979,-0.5999999999999979,0.5,5.7170086,5.387318,5.9345026,5.0358543,5.518671
1460,1460,2020-09-23,20.2,22.7,18.6,7.5,0,3.25,2.7,95.0,10.0,1014.8,13,127,135,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.099999999999998,22.5,27.7,19.1,-5.0,-0.5,-2.3000000000000007,1.9602506,1.6394353,2.6663392,2.0160975,2.0705307
1461,1461,2020-09-24,19.0,22.2,17.9,10.0,0,4.26,3.2,92.0,10.0,1013.7,13,127,135,2,0,0,0,0,2,0,0,0,1,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001,20.2,22.7,18.6,-0.5,-0.7000000000000028,-1.1999999999999993,1.4575709,1.0458099,2.251475,1.9132895,1.6670364
1462,1462,2020-09-25,19.4,20.8,17.8,5.5,0,4.42,3.2,95.0,10.0,1006.9,13,107,135,2,0,0,1,1,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,19.0,22.2,17.9,-1.3999999999999986,-0.09999999999999787,0.3999999999999986,2.085062,1.5725693,2.5845737,2.2972457,2.1348627
1463,1463,2020-09-26,18.5,20.0,17.8,6.0,0,2.6,2.1,97.0,10.0,1008.3,13,107,96,1,0,0,0,1,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1999999999999993,19.4,20.8,17.8,-0.8000000000000007,0.0,-0.8999999999999986,2.5554142,1.9957887,2.7696772,2.8612504,2.5455327
1464,1464,2020-09-27,19.7,23.5,17.6,0.5,0,8.77,1.6,88.0,9.8,1009.8,13,66,65,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.899999999999999,18.5,20.0,17.8,3.5,-0.1999999999999993,1.1999999999999993,2.785962,3.748708,2.7563236,2.9822352,3.0683072
1465,1465,2020-09-28,21.5,27.4,16.0,0.0,1,20.07,2.5,71.0,3.5,1012.5,13,15,91,1,0,0,0,0,1,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.399999999999999,19.7,23.5,17.6,3.8999999999999986,-1.6000000000000014,1.8000000000000007,5.0112386,6.279911,5.9093738,5.5760617,5.694146
1466,1466,2020-09-29,19.7,23.1,16.7,0.0,0,11.6,3.0,67.0,10.0,1011.8,13,52,112,1,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.400000000000002,21.5,27.4,16.0,-4.299999999999997,0.6999999999999993,-1.8000000000000007,2.4421155,2.0845845,2.5643783,1.8502244,2.2353256
1467,1467,2020-09-30,20.0,25.4,14.7,0.0,1,19.99,2.6,66.0,3.8,1007.9,13,24,75,2,0,0,0,0,2,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.7,19.7,23.1,16.7,2.299999999999997,-2.0,0.3000000000000007,3.986278,0.9492014,2.651337,2.5896978,2.5441287
2080,2080,2020-06-01,22.8,27.6,18.4,0.0,0,20.26,2.2,70.0,9.3,1010.7,27,52,53,8,0,0,1,3,4,0,0,0,2,6,0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,9.200000000000003,27.7,32.3,24.5,-4.699999999999996,-6.100000000000001,-4.899999999999999,9.868381,7.9754567,8.37631,7.7275376,8.486921
2081,2081,2020-06-02,24.6,28.9,21.6,0.0,0,28.64,2.7,64.0,4.5,1008.0,27,15,20,7,0,0,0,5,2,0,0,0,0,7,0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.299999999999997,22.8,27.6,18.4,1.2999999999999972,3.200000000000003,1.8000000000000007,11.039213,11.614091,10.597915,10.005342,10.81414
2082,2082,2020-06-03,24.3,28.0,21.3,0.0,1,15.32,1.6,64.0,9.0,1006.3,27,52,53,7,0,0,0,3,4,0,0,0,1,6,0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,6.699999999999999,24.6,28.9,21.6,-0.8999999999999986,-0.3000000000000007,-0.3000000000000007,5.965472,5.714398,5.7292852,5.5683174,5.7443686
2083,2083,2020-06-04,24.8,31.1,20.6,0.0,1,25.3,1.8,66.0,8.3,1005.3,27,96,55,12,0,0,0,5,7,0,0,0,3,9,0,3.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,10.5,24.3,28.0,21.3,3.1000000000000014,-0.6999999999999993,0.5,15.343436,13.973672,16.246302,14.133385,14.924198
2084,2084,2020-06-05,25.8,30.5,21.8,0.0,1,23.14,2.2,64.0,9.3,1006.8,27,97,53,27,0,0,1,8,18,0,0,0,7,20,0,11.0,3.0,0.0,0.0,2.0,2.0,9.0,0.0,8.7,24.8,31.1,20.6,-0.6000000000000014,1.1999999999999993,1.0,13.929842,12.099814,12.694542,13.641044,13.0913105
2085,2085,2020-06-06,25.1,28.1,21.7,0.0,0,11.72,2.6,57.0,10.0,1007.8,27,52,112,7,0,0,0,4,3,0,0,0,1,6,0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.400000000000002,25.8,30.5,21.8,-2.3999999999999986,-0.10000000000000142,-0.6999999999999993,5.602246,6.3661537,6.086854,5.5721397,5.906848
2086,2086,2020-06-07,24.4,31.0,19.7,0.0,1,30.75,3.8,43.0,2.8,1010.2,27,14,19,9,0,0,0,3,6,0,0,0,3,6,0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,11.3,25.1,28.1,21.7,2.8999999999999986,-2.0,-0.7000000000000028,10.968802,10.289106,11.16151,11.486182,10.9764
2087,2087,2020-06-08,24.3,31.9,18.0,0.0,1,29.97,2.7,56.0,2.8,1016.1,27,15,107,20,0,0,0,10,10,0,0,0,3,17,0,6.0,3.0,1.0,0.0,2.0,1.0,6.0,1.0,13.899999999999999,24.4,31.0,19.7,0.8999999999999986,-1.6999999999999993,-0.09999999999999787,21.912506,20.389433,16.060493,21.882885,20.061329
2088,2088,2020-06-09,24.8,29.3,21.6,0.0,1,24.92,2.1,68.0,8.5,1018.7,27,96,42,18,0,0,1,10,7,0,0,0,2,16,0,5.0,5.0,0.0,0.0,4.0,1.0,3.0,0.0,7.699999999999999,24.3,31.9,18.0,-2.599999999999998,3.6000000000000014,0.5,14.442727,13.083743,13.447101,13.390911,13.591121
2089,2089,2020-06-10,25.6,30.3,22.4,1.5,0,14.92,2.2,71.0,10.0,1014.1,27,67,59,15,0,0,1,6,8,0,0,0,5,10,0,6.0,0.0,0.0,0.0,2.0,0.0,6.0,1.0,7.900000000000002,24.8,29.3,21.6,1.0,0.7999999999999972,0.8000000000000007,11.084153,7.8313346,10.942003,8.993452,9.712736
2090,2090,2020-06-11,25.1,26.9,23.7,14.5,0,5.56,2.6,87.0,10.0,1006.5,27,107,120,5,0,0,0,3,2,0,0,0,1,4,0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.1999999999999993,25.6,30.3,22.4,-3.400000000000002,1.3000000000000007,-0.5,4.4944797,4.998378,4.6899953,5.443795,4.906662
2091,2091,2020-06-12,25.1,29.0,23.0,5.5,0,13.31,2.2,87.0,9.8,1006.5,27,121,69,8,0,0,0,1,7,0,0,0,2,6,0,2.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,6.0,25.1,26.9,23.7,2.1000000000000014,-0.6999999999999993,0.0,7.4628787,6.5485363,7.69904,8.4478655,7.5395803
2092,2092,2020-06-13,24.9,28.0,23.6,24.0,0,6.12,2.0,91.0,10.0,1006.9,27,127,120,5,0,0,0,1,4,0,0,0,3,2,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.399999999999999,25.1,29.0,23.0,-1.0,0.6000000000000014,-0.20000000000000284,6.473601,6.0710096,5.3179364,6.7435427,6.1515226
2093,2093,2020-06-14,25.8,30.7,23.5,10.5,0,12.51,2.4,87.0,10.0,1006.2,27,88,59,14,0,0,1,3,10,0,0,0,4,10,0,8.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,7.199999999999999,24.9,28.0,23.6,2.6999999999999993,-0.10000000000000142,0.9000000000000021,15.13185,10.311827,11.751292,13.278436,12.618351
2094,2094,2020-06-15,26.7,30.4,24.0,0.0,1,22.7,3.1,69.0,9.0,1004.5,27,105,34,22,0,1,2,7,12,0,0,0,3,19,0,10.0,3.0,0.0,2.0,1.0,1.0,5.0,0.0,6.399999999999999,25.8,30.7,23.5,-0.3000000000000007,0.5,0.8999999999999986,14.461143,17.377014,16.114342,18.316769,16.567318
2095,2095,2020-06-16,25.6,30.0,21.9,0.0,0,25.58,3.2,61.0,5.8,1004.3,27,41,34,25,0,1,4,5,15,0,0,0,6,19,0,11.0,1.0,0.0,3.0,2.0,0.0,8.0,0.0,8.100000000000001,26.7,30.4,24.0,-0.3999999999999986,-2.1000000000000014,-1.0999999999999979,10.687391,9.261927,11.510884,12.832997,11.073299
2096,2096,2020-06-17,24.8,30.9,19.6,0.0,1,28.74,2.3,51.0,8.0,1006.4,27,38,53,13,0,0,1,3,9,0,0,0,6,7,0,6.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,11.299999999999997,25.6,30.0,21.9,0.8999999999999986,-2.299999999999997,-0.8000000000000007,13.07271,11.302427,12.59888,11.948666,12.230671
2097,2097,2020-06-18,20.9,24.4,17.8,45.5,0,4.45,2.3,84.0,10.0,1005.1,27,107,5,2,0,0,1,1,0,0,0,0,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.599999999999998,24.8,30.9,19.6,-6.5,-1.8000000000000007,-3.900000000000002,1.6560134,2.42835,2.2913501,2.2080638,2.1459444
2098,2098,2020-06-19,19.9,22.0,17.9,47.0,0,4.57,2.5,90.0,9.3,1001.2,27,127,55,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.100000000000001,20.9,24.4,17.8,-2.3999999999999986,0.09999999999999787,-1.0,1.8658537,1.7076482,1.5295197,2.1931567,1.8240446
2099,2099,2020-06-20,22.7,26.7,19.3,0.0,0,18.95,2.5,64.0,8.3,1009.5,27,66,20,5,0,0,1,1,3,0,0,0,2,3,0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,7.399999999999999,19.9,22.0,17.9,4.699999999999999,1.4000000000000021,2.8000000000000007,4.536684,4.527418,4.6623425,4.4664445,4.548222
2100,2100,2020-06-21,23.7,29.1,18.1,0.0,1,18.83,3.0,63.0,6.5,1009.0,27,79,55,7,0,0,1,3,3,0,0,0,2,5,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,11.0,22.7,26.7,19.3,2.400000000000002,-1.1999999999999993,1.0,5.237772,6.4790387,6.071913,5.899078,5.9219503
2101,2101,2020-06-22,25.2,28.9,22.6,0.0,1,16.53,3.3,58.0,9.0,1007.8,27,66,20,5,0,0,1,2,2,0,0,0,1,4,0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,6.299999999999997,23.7,29.1,18.1,-0.20000000000000284,4.5,1.5,5.0066543,6.9955974,7.186655,6.283231,6.3680344
2102,2102,2020-06-23,26.6,32.9,20.7,0.0,1,29.47,1.9,52.0,2.0,1009.5,27,15,20,25,0,0,1,10,14,0,0,1,10,14,0,6.0,3.0,0.0,1.0,3.0,1.0,10.0,1.0,12.2,25.2,28.9,22.6,4.0,-1.9000000000000021,1.4000000000000021,27.261105,25.260925,21.201227,25.501328,24.806147
2103,2103,2020-06-24,26.2,31.4,22.6,0.0,0,28.24,2.3,64.0,4.3,1009.5,27,30,67,29,0,0,4,10,15,0,0,0,6,23,0,9.0,3.0,0.0,3.0,3.0,1.0,9.0,1.0,8.799999999999997,26.6,32.9,20.7,-1.5,1.9000000000000021,-0.40000000000000213,22.94021,22.942787,21.732819,14.064258,20.420017
2104,2104,2020-06-25,25.7,27.4,23.2,1.5,0,9.89,1.8,76.0,8.0,1007.3,27,61,53,10,0,0,3,3,4,0,0,0,1,9,0,6.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.199999999999999,26.2,31.4,22.6,-4.0,0.5999999999999979,-0.5,5.946816,6.3489943,6.832055,6.325067,6.363233
2105,2105,2020-06-26,27.8,31.4,25.0,0.0,0,21.93,2.5,79.0,8.3,1006.0,27,79,24,34,0,0,4,13,17,0,0,0,12,22,0,13.0,4.0,0.0,5.0,0.0,2.0,10.0,0.0,6.399999999999999,25.7,27.4,23.2,4.0,1.8000000000000007,2.1000000000000014,30.903507,39.381798,31.362804,34.229485,33.9694
2106,2106,2020-06-27,27.0,29.4,24.6,0.0,0,15.51,2.2,70.0,8.5,1006.5,27,52,82,19,0,0,0,9,10,0,0,0,4,14,1,8.0,2.0,0.0,0.0,3.0,1.0,4.0,1.0,4.799999999999997,27.8,31.4,25.0,-2.0,-0.3999999999999986,-0.8000000000000007,14.952183,16.107166,21.387264,16.795433,17.310513
2107,2107,2020-06-28,24.9,27.7,22.4,6.5,0,13.09,2.2,76.0,8.3,1002.3,27,61,20,11,0,0,0,7,4,0,0,0,1,10,0,4.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,5.300000000000001,27.0,29.4,24.6,-1.6999999999999993,-2.200000000000003,-2.1000000000000014,5.348944,5.566312,5.8109674,6.87823,5.9011135
2108,2108,2020-06-29,25.8,31.1,20.5,0.0,0,25.07,1.9,58.0,5.0,1007.2,27,38,82,20,0,0,0,7,13,0,0,0,8,12,0,7.0,2.0,0.0,0.0,0.0,0.0,10.0,1.0,10.600000000000001,24.9,27.7,22.4,3.400000000000002,-1.8999999999999986,0.9000000000000021,15.091811,12.4412985,15.002633,11.987456,13.6308
2109,2109,2020-06-30,25.0,27.7,21.3,29.5,0,3.94,3.9,82.0,10.0,1001.2,27,107,96,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.399999999999999,25.8,31.1,20.5,-3.400000000000002,0.8000000000000007,-0.8000000000000007,4.039533,4.613908,4.3745565,4.6150637,4.410765
2110,2110,2020-07-01,25.8,29.0,23.3,6.0,0,19.84,4.0,71.0,9.0,1002.6,27,79,22,14,0,1,0,4,9,0,0,0,4,10,0,7.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,5.699999999999999,25.0,27.7,21.3,1.3000000000000007,2.0,0.8000000000000007,8.7811775,6.973936,7.231992,7.3749533,7.590515
2111,2111,2020-07-02,24.4,28.0,21.7,0.0,1,23.7,2.9,63.0,7.5,1010.6,27,41,53,7,0,0,1,2,4,0,0,0,1,6,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.300000000000001,25.8,29.0,23.3,-1.0,-1.6000000000000014,-1.4000000000000021,6.5642996,7.1000233,7.8642225,7.7843785,7.328231
2112,2112,2020-07-03,22.0,23.3,20.5,38.5,0,5.67,2.4,85.0,10.0,1012.2,27,108,5,1,0,0,0,0,1,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,24.4,28.0,21.7,-4.699999999999999,-1.1999999999999993,-2.3999999999999986,1.4341382,2.78506,1.48596,1.6537386,1.8397242
2113,2113,2020-07-04,24.1,28.1,20.3,31.0,0,8.17,3.6,88.0,10.0,1004.7,27,88,53,3,0,0,0,2,1,0,0,0,0,3,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.800000000000001,22.0,23.3,20.5,4.800000000000001,-0.1999999999999993,2.1000000000000014,5.007505,5.561488,4.0549498,5.2726884,4.974158
2114,2114,2020-07-05,25.7,29.9,22.9,7.5,0,21.49,2.0,80.0,9.8,1006.3,27,64,96,13,0,0,3,4,6,0,0,0,3,10,0,5.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,7.0,24.1,28.1,20.3,1.7999999999999972,2.599999999999998,1.5999999999999979,14.427123,13.284564,11.636244,15.480205,13.707034
2115,2115,2020-07-06,25.8,28.0,23.6,41.0,0,4.47,4.0,86.0,10.0,1006.5,27,107,135,3,0,0,0,1,2,0,0,0,2,1,0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.399999999999999,25.7,29.9,22.9,-1.8999999999999986,0.7000000000000028,0.10000000000000142,6.798901,5.2850275,5.0353193,6.497411,5.9041643
2116,2116,2020-07-07,26.1,29.1,23.2,9.5,0,8.61,3.6,87.0,10.0,1007.4,27,127,8,6,0,0,0,4,2,0,0,0,4,2,0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,5.900000000000002,25.8,28.0,23.6,1.1000000000000014,-0.40000000000000213,0.3000000000000007,7.819986,5.6677246,8.038833,7.5354104,7.265488
2117,2117,2020-07-08,24.6,29.9,21.9,62.0,0,14.84,1.8,88.0,9.5,1005.6,27,89,96,12,0,0,1,6,5,0,0,0,2,10,0,5.0,1.0,0.0,1.0,2.0,0.0,3.0,0.0,8.0,26.1,29.1,23.2,0.7999999999999972,-1.3000000000000007,-1.5,10.024662,7.9084454,7.6482573,8.611483,8.548212
2118,2118,2020-07-09,25.4,27.6,23.4,3.0,0,7.78,1.6,85.0,10.0,1008.5,27,88,82,7,0,0,0,3,4,0,0,0,2,5,0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.200000000000003,24.6,29.9,21.9,-2.299999999999997,1.5,0.7999999999999972,5.5919394,6.0969076,5.7864723,6.1029606,5.89457
2119,2119,2020-07-10,26.0,29.1,23.5,21.5,0,10.08,1.5,89.0,10.0,1009.6,27,127,96,11,0,0,1,5,5,0,0,0,5,6,0,2.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,5.600000000000001,25.4,27.6,23.4,1.5,0.10000000000000142,0.6000000000000014,8.220812,6.862993,8.8921585,7.6874723,7.915859
2120,2120,2020-07-11,27.1,29.7,25.2,9.5,0,9.5,3.1,84.0,9.8,1006.4,27,88,59,13,0,0,2,6,5,0,0,0,6,7,0,6.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,4.5,26.0,29.1,23.5,0.5999999999999979,1.6999999999999993,1.1000000000000014,13.720553,16.813847,12.77111,18.604626,15.477534
2121,2121,2020-07-12,25.5,29.6,22.2,0.0,0,17.62,3.2,69.0,10.0,1009.2,27,52,96,7,0,0,0,2,5,0,0,0,1,6,0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.400000000000002,27.1,29.7,25.2,-0.09999999999999787,-3.0,-1.6000000000000014,9.779773,7.612343,7.0781274,10.358263,8.707127
2122,2122,2020-07-13,21.1,22.3,19.5,16.5,0,4.83,1.8,90.0,10.0,1009.5,27,107,118,4,0,1,0,3,0,0,0,0,0,4,0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8000000000000007,25.5,29.6,22.2,-7.300000000000001,-2.6999999999999993,-4.399999999999999,1.8799046,2.2714434,1.5146041,2.234014,1.9749916
2123,2123,2020-07-14,24.1,26.7,21.0,49.5,0,5.42,2.8,89.0,10.0,1001.5,27,10,53,1,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.699999999999999,21.1,22.3,19.5,4.399999999999999,1.5,3.0,3.5475018,3.6278398,2.5562234,3.3306882,3.2655635
2124,2124,2020-07-15,23.9,27.3,21.7,2.5,0,15.82,3.3,80.0,10.0,1002.3,27,52,59,5,0,0,1,2,2,0,0,0,1,4,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.600000000000001,24.1,26.7,21.0,0.6000000000000014,0.6999999999999993,-0.20000000000000284,4.2598743,4.0779963,4.4900002,5.234964,4.515709
2125,2125,2020-07-16,25.5,30.5,21.6,0.0,1,19.48,2.0,70.0,9.3,1005.6,27,55,86,13,0,0,1,8,4,0,1,1,0,11,0,5.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,8.899999999999999,23.9,27.3,21.7,3.1999999999999993,-0.09999999999999787,1.6000000000000014,11.269026,10.689821,12.503268,12.534728,11.749211
2126,2126,2020-07-17,23.9,27.5,22.1,8.5,0,10.68,3.0,87.0,9.8,1007.5,27,127,135,5,0,0,0,1,4,0,0,0,2,3,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.399999999999999,25.5,30.5,21.6,-3.0,0.5,-1.6000000000000014,4.320417,5.2786674,4.3782043,4.357582,4.583718
2127,2127,2020-07-18,25.9,30.7,22.7,1.0,0,20.72,2.0,80.0,10.0,1009.3,27,66,53,28,0,0,2,8,18,0,0,0,4,24,0,8.0,0.0,0.0,1.0,1.0,4.0,11.0,3.0,8.0,23.9,27.5,22.1,3.1999999999999993,0.5999999999999979,2.0,18.241201,14.606224,14.094843,17.329601,16.067966
2128,2128,2020-07-19,27.8,32.8,24.7,0.0,1,24.65,1.9,68.0,8.5,1011.1,27,32,53,48,0,1,6,15,26,0,0,1,8,39,0,13.0,0.0,0.0,2.0,5.0,10.0,14.0,4.0,8.099999999999998,25.9,30.7,22.7,2.099999999999998,2.0,1.9000000000000021,39.402695,39.074547,37.136078,36.823574,38.109222
2129,2129,2020-07-20,29.0,33.4,25.3,0.0,0,24.21,1.9,69.0,10.0,1011.6,27,96,106,83,0,0,4,26,53,0,0,2,22,59,0,25.0,10.0,0.0,1.0,5.0,8.0,29.0,5.0,8.099999999999998,27.8,32.8,24.7,0.6000000000000014,0.6000000000000014,1.1999999999999993,55.560204,52.6261,52.38371,58.01389,54.645973
2130,2130,2020-07-21,30.0,34.4,26.5,2.5,0,24.49,2.3,68.0,9.8,1011.1,27,52,59,115,0,0,5,47,63,0,0,2,29,84,0,31.0,21.0,0.0,2.0,12.0,7.0,40.0,2.0,7.899999999999999,29.0,33.4,25.3,1.0,1.1999999999999993,1.0,97.08317,69.8546,79.42923,89.28704,83.91351
2131,2131,2020-07-22,28.8,33.2,25.7,0.5,0,22.39,2.2,65.0,10.0,1010.1,27,55,130,62,0,0,5,29,28,0,0,1,18,42,1,21.0,9.0,0.0,5.0,6.0,4.0,14.0,3.0,7.5000000000000036,30.0,34.4,26.5,-1.1999999999999957,-0.8000000000000007,-1.1999999999999993,40.628834,55.883385,49.447403,53.933926,49.97339
2132,2132,2020-07-23,27.3,29.3,25.3,0.0,0,10.22,2.8,74.0,10.0,1009.4,27,52,53,23,0,0,8,4,11,0,0,0,7,16,0,12.0,2.0,0.0,4.0,1.0,1.0,3.0,0.0,4.0,28.8,33.2,25.7,-3.900000000000002,-0.3999999999999986,-1.5,19.247656,16.832727,17.79582,19.692257,18.392117
2133,2133,2020-07-24,26.3,30.3,24.0,15.0,0,8.11,2.0,79.0,10.0,1007.9,27,88,6,11,0,0,1,3,7,0,0,0,4,7,0,3.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,6.300000000000001,27.3,29.3,25.3,1.0,-1.3000000000000007,-1.0,14.409746,11.496388,14.108788,12.185745,13.050167
